"subid","goal","true_state","utterance"
"191","social","1","yes_terrible"
"191","social","4","not_good"
"191","social","3","not_okay"
"191","both","3","not_good"
"191","both","4","not_good"
"191","both","2","yes_bad"
"191","both","5","not_amazing"
"191","both","1","yes_bad"
"196","informative","1","not_bad"
"196","informative","4","not_good"
"196","informative","3","not_okay"
"196","informative","2","yes_good"
"196","informative","5","not_amazing"
"196","both","5","not_amazing"
"196","both","4","not_good"
"196","both","1","not_okay"
"196","both","3","not_good"
"196","both","2","yes_bad"
"196","social","1","yes_bad"
"196","social","4","not_amazing"
"196","social","3","not_good"
"196","social","2","not_good"
"196","social","5","not_amazing"
"4","both","3","not_okay"
"4","both","1","yes_amazing"
"4","both","5","not_amazing"
"4","both","2","not_okay"
"4","both","4","not_good"
"4","informative","2","yes_terrible"
"4","informative","3","not_okay"
"4","informative","4","not_good"
"4","informative","5","not_amazing"
"4","informative","1","not_terrible"
"4","social","2","not_bad"
"4","social","3","not_okay"
"4","social","4","not_good"
"4","social","5","not_amazing"
"4","social","1","yes_amazing"
"6","informative","3","not_okay"
"6","informative","2","not_bad"
"6","informative","5","not_amazing"
"6","informative","1","yes_good"
"6","informative","4","not_amazing"
"6","social","5","not_amazing"
"6","social","1","not_terrible"
"6","social","3","yes_amazing"
"6","social","2","yes_amazing"
"6","social","4","not_good"
"6","both","5","not_amazing"
"6","both","3","not_good"
"6","both","4","not_amazing"
"6","both","1","yes_terrible"
"6","both","2","yes_terrible"
"10","social","1","not_okay"
"10","social","2","not_amazing"
"10","social","4","not_amazing"
"10","social","3","not_good"
"10","social","5","not_amazing"
"10","both","1","yes_terrible"
"10","both","4","not_good"
"10","both","2","yes_terrible"
"10","both","5","not_amazing"
"10","both","3","yes_bad"
"10","informative","5","not_amazing"
"10","informative","1","not_terrible"
"10","informative","2","not_bad"
"10","informative","4","not_good"
"10","informative","3","not_okay"
"15","both","1","yes_terrible"
"15","both","3","not_good"
"15","both","5","not_amazing"
"15","both","4","not_good"
"15","both","2","yes_terrible"
"15","informative","4","not_good"
"15","informative","1","yes_terrible"
"15","informative","2","not_okay"
"15","informative","5","not_amazing"
"15","informative","3","not_good"
"15","social","3","not_good"
"15","social","2","yes_terrible"
"15","social","4","not_good"
"15","social","5","not_amazing"
"15","social","1","yes_amazing"
"18","both","5","not_okay"
"18","both","2","not_okay"
"18","both","1","not_terrible"
"18","both","3","not_okay"
"18","both","4","not_good"
"18","social","3","not_okay"
"18","social","2","not_bad"
"18","social","5","not_amazing"
"18","social","1","not_bad"
"18","social","4","not_good"
"18","informative","4","not_good"
"18","informative","2","not_okay"
"18","informative","1","not_bad"
"18","informative","3","not_okay"
"18","informative","5","not_amazing"
"23","both","5","not_amazing"
"23","both","1","not_terrible"
"23","both","2","yes_bad"
"23","both","4","not_good"
"23","both","3","not_okay"
"23","informative","4","not_good"
"23","informative","2","not_bad"
"23","informative","5","not_okay"
"23","informative","1","not_terrible"
"23","informative","3","not_okay"
"23","social","3","yes_bad"
"23","social","1","yes_terrible"
"23","social","5","not_okay"
"23","social","2","yes_bad"
"23","social","4","not_okay"
"37","social","5","not_good"
"37","social","3","not_okay"
"37","social","1","yes_bad"
"37","social","4","not_good"
"37","social","2","not_okay"
"37","both","3","not_good"
"37","both","4","not_good"
"37","both","2","yes_terrible"
"37","both","1","yes_terrible"
"37","both","5","not_amazing"
"37","informative","1","yes_bad"
"37","informative","5","not_okay"
"37","informative","2","yes_terrible"
"37","informative","3","not_good"
"37","informative","4","not_good"
"43","informative","4","not_good"
"43","informative","1","yes_amazing"
"43","informative","5","not_amazing"
"43","informative","3","not_okay"
"43","informative","2","not_bad"
"43","social","2","not_bad"
"43","social","4","not_good"
"43","social","3","yes_amazing"
"43","social","1","not_terrible"
"43","social","5","not_amazing"
"43","both","3","not_okay"
"43","both","2","not_bad"
"43","both","5","not_amazing"
"43","both","1","yes_amazing"
"43","both","4","not_good"
"44","social","1","yes_bad"
"44","social","3","not_good"
"44","social","4","not_good"
"44","social","2","not_okay"
"44","social","5","not_amazing"
"44","informative","5","not_amazing"
"44","informative","2","yes_good"
"44","informative","3","not_okay"
"44","informative","1","not_bad"
"44","informative","4","not_good"
"44","both","3","not_good"
"44","both","2","yes_bad"
"44","both","5","not_amazing"
"44","both","1","yes_terrible"
"44","both","4","not_good"
"51","informative","2","yes_terrible"
"51","informative","3","yes_bad"
"51","informative","1","not_bad"
"51","informative","4","not_good"
"51","informative","5","not_amazing"
"51","social","4","not_amazing"
"51","social","3","not_okay"
"51","social","5","not_amazing"
"51","social","1","yes_terrible"
"51","social","2","not_okay"
"51","both","2","not_okay"
"51","both","5","not_amazing"
"51","both","3","not_good"
"51","both","4","not_amazing"
"51","both","1","yes_bad"
"59","both","3","not_good"
"59","both","2","not_okay"
"59","both","1","not_okay"
"59","both","5","not_amazing"
"59","both","4","not_amazing"
"59","informative","2","not_okay"
"59","informative","1","yes_good"
"59","informative","3","not_okay"
"59","informative","4","not_good"
"59","informative","5","not_amazing"
"59","social","3","not_good"
"59","social","4","not_amazing"
"59","social","1","not_good"
"59","social","5","not_amazing"
"59","social","2","not_okay"
"60","social","3","not_good"
"60","social","1","yes_terrible"
"60","social","5","not_amazing"
"60","social","2","yes_bad"
"60","social","4","not_good"
"60","both","1","not_terrible"
"60","both","3","not_okay"
"60","both","4","not_good"
"60","both","5","not_amazing"
"60","both","2","yes_bad"
"60","informative","1","not_terrible"
"60","informative","3","not_okay"
"60","informative","4","not_good"
"60","informative","5","not_good"
"60","informative","2","yes_bad"
"64","informative","3","not_okay"
"64","informative","1","not_terrible"
"64","informative","2","not_bad"
"64","informative","4","not_good"
"64","informative","5","not_good"
"64","social","4","yes_bad"
"64","social","5","not_amazing"
"64","social","3","not_okay"
"64","social","2","yes_good"
"64","social","1","not_bad"
"64","both","4","not_amazing"
"64","both","2","not_bad"
"64","both","3","not_okay"
"64","both","5","not_amazing"
"64","both","1","yes_good"
"65","social","4","not_amazing"
"65","social","2","not_good"
"65","social","3","not_amazing"
"65","social","1","not_good"
"65","social","5","not_amazing"
"65","both","2","not_bad"
"65","both","3","not_good"
"65","both","1","yes_terrible"
"65","both","4","not_amazing"
"65","both","5","not_amazing"
"65","informative","3","not_good"
"65","informative","2","not_okay"
"65","informative","4","not_good"
"65","informative","1","not_terrible"
"65","informative","5","not_amazing"
"68","informative","4","not_good"
"68","informative","1","yes_bad"
"68","informative","5","not_amazing"
"68","informative","2","not_okay"
"68","informative","3","not_good"
"68","social","5","not_amazing"
"68","social","3","not_good"
"68","social","4","not_good"
"68","social","1","not_bad"
"68","social","2","not_okay"
"68","both","5","not_amazing"
"68","both","2","not_okay"
"68","both","3","not_good"
"68","both","4","not_amazing"
"68","both","1","yes_amazing"
"72","social","4","not_good"
"72","social","1","not_terrible"
"72","social","5","not_amazing"
"72","social","3","yes_okay"
"72","social","2","not_bad"
"72","both","1","not_bad"
"72","both","3","yes_good"
"72","both","2","not_bad"
"72","both","4","not_good"
"72","both","5","not_amazing"
"72","informative","3","yes_okay"
"72","informative","5","not_amazing"
"72","informative","2","not_bad"
"72","informative","4","not_good"
"72","informative","1","not_terrible"
"76","social","4","not_amazing"
"76","social","5","yes_bad"
"76","social","2","not_okay"
"76","social","3","not_good"
"76","social","1","yes_terrible"
"76","informative","4","not_good"
"76","informative","2","yes_bad"
"76","informative","5","not_amazing"
"76","informative","3","not_okay"
"76","informative","1","not_bad"
"76","both","1","not_terrible"
"76","both","5","not_amazing"
"76","both","3","not_okay"
"76","both","4","not_good"
"76","both","2","yes_bad"
"77","informative","5","not_amazing"
"77","informative","2","not_okay"
"77","informative","1","not_okay"
"77","informative","3","not_okay"
"77","informative","4","not_good"
"77","social","4","not_good"
"77","social","5","not_good"
"77","social","3","yes_okay"
"77","social","2","yes_good"
"77","social","1","yes_terrible"
"77","both","4","not_good"
"77","both","2","not_okay"
"77","both","1","not_terrible"
"77","both","3","not_okay"
"77","both","5","not_amazing"
"80","both","3","not_good"
"80","both","4","not_good"
"80","both","1","yes_terrible"
"80","both","2","not_okay"
"80","both","5","not_amazing"
"80","informative","3","not_good"
"80","informative","4","not_good"
"80","informative","1","yes_terrible"
"80","informative","2","yes_terrible"
"80","informative","5","not_amazing"
"80","social","3","yes_bad"
"80","social","2","not_okay"
"80","social","4","not_good"
"80","social","5","not_amazing"
"80","social","1","yes_terrible"
"83","both","3","not_good"
"83","both","2","yes_bad"
"83","both","4","not_good"
"83","both","5","not_amazing"
"83","both","1","yes_terrible"
"83","informative","4","not_good"
"83","informative","5","not_good"
"83","informative","2","not_bad"
"83","informative","3","not_okay"
"83","informative","1","not_terrible"
"83","social","1","yes_bad"
"83","social","5","not_amazing"
"83","social","2","yes_bad"
"83","social","4","not_amazing"
"83","social","3","not_good"
"88","social","2","not_okay"
"88","social","5","not_amazing"
"88","social","4","not_good"
"88","social","3","not_okay"
"88","social","1","yes_terrible"
"88","both","2","yes_bad"
"88","both","3","not_okay"
"88","both","4","not_good"
"88","both","1","not_terrible"
"88","both","5","not_amazing"
"88","informative","1","not_terrible"
"88","informative","5","not_amazing"
"88","informative","3","not_okay"
"88","informative","4","not_good"
"88","informative","2","not_bad"
"98","informative","5","yes_bad"
"98","informative","3","not_okay"
"98","informative","2","not_bad"
"98","informative","1","not_terrible"
"98","informative","4","not_good"
"98","social","2","not_okay"
"98","social","5","not_good"
"98","social","4","not_amazing"
"98","social","1","not_good"
"98","social","3","not_good"
"98","both","3","not_okay"
"98","both","5","not_amazing"
"98","both","1","yes_bad"
"98","both","4","not_good"
"98","both","2","yes_terrible"
"99","both","1","yes_terrible"
"99","both","3","not_okay"
"99","both","4","not_good"
"99","both","2","yes_bad"
"99","both","5","not_amazing"
"99","social","5","not_amazing"
"99","social","3","not_okay"
"99","social","1","not_okay"
"99","social","4","not_good"
"99","social","2","not_okay"
"99","informative","3","not_okay"
"99","informative","5","not_amazing"
"99","informative","1","not_terrible"
"99","informative","4","not_good"
"99","informative","2","not_bad"
"101","informative","4","not_okay"
"101","informative","3","yes_bad"
"101","informative","5","not_amazing"
"101","informative","1","not_terrible"
"101","informative","2","yes_good"
"101","both","5","not_amazing"
"101","both","4","not_good"
"101","both","2","yes_bad"
"101","both","1","yes_bad"
"101","both","3","not_okay"
"101","social","4","not_amazing"
"101","social","5","not_amazing"
"101","social","2","yes_terrible"
"101","social","3","not_good"
"101","social","1","yes_bad"
"105","informative","3","not_okay"
"105","informative","5","not_amazing"
"105","informative","4","not_good"
"105","informative","2","yes_terrible"
"105","informative","1","not_bad"
"105","both","1","yes_terrible"
"105","both","5","not_amazing"
"105","both","3","not_okay"
"105","both","2","yes_bad"
"105","both","4","not_good"
"105","social","3","yes_bad"
"105","social","2","not_okay"
"105","social","1","yes_terrible"
"105","social","5","not_good"
"105","social","4","yes_bad"
"114","both","4","not_good"
"114","both","2","yes_terrible"
"114","both","1","yes_terrible"
"114","both","3","not_okay"
"114","both","5","not_amazing"
"114","informative","2","yes_terrible"
"114","informative","4","yes_bad"
"114","informative","1","not_terrible"
"114","informative","5","yes_bad"
"114","informative","3","not_okay"
"114","social","1","not_good"
"114","social","3","not_good"
"114","social","2","not_good"
"114","social","4","not_amazing"
"114","social","5","not_amazing"
"117","informative","4","not_good"
"117","informative","2","not_okay"
"117","informative","3","not_okay"
"117","informative","5","not_okay"
"117","informative","1","yes_good"
"117","social","3","not_good"
"117","social","2","not_good"
"117","social","1","not_okay"
"117","social","4","not_good"
"117","social","5","not_good"
"117","both","4","not_amazing"
"117","both","2","not_amazing"
"117","both","1","yes_bad"
"117","both","5","not_amazing"
"117","both","3","not_good"
"121","both","4","not_good"
"121","both","5","not_amazing"
"121","both","3","not_good"
"121","both","2","yes_bad"
"121","both","1","not_okay"
"121","informative","5","yes_bad"
"121","informative","4","not_okay"
"121","informative","2","yes_good"
"121","informative","3","not_okay"
"121","informative","1","not_bad"
"121","social","3","not_amazing"
"121","social","1","not_good"
"121","social","4","not_amazing"
"121","social","2","not_good"
"121","social","5","not_amazing"
"122","informative","1","not_okay"
"122","informative","4","not_good"
"122","informative","2","yes_terrible"
"122","informative","3","not_good"
"122","informative","5","yes_bad"
"122","social","1","not_good"
"122","social","4","not_good"
"122","social","5","not_amazing"
"122","social","2","not_okay"
"122","social","3","not_good"
"122","both","4","not_amazing"
"122","both","5","not_amazing"
"122","both","3","yes_terrible"
"122","both","2","yes_amazing"
"122","both","1","yes_good"
"128","informative","1","not_bad"
"128","informative","3","not_okay"
"128","informative","4","not_good"
"128","informative","2","yes_terrible"
"128","informative","5","not_amazing"
"128","both","2","yes_bad"
"128","both","4","not_good"
"128","both","1","yes_terrible"
"128","both","3","not_okay"
"128","both","5","not_amazing"
"128","social","1","not_good"
"128","social","5","not_amazing"
"128","social","2","not_good"
"128","social","4","not_amazing"
"128","social","3","not_good"
"129","informative","2","not_okay"
"129","informative","1","not_bad"
"129","informative","3","yes_bad"
"129","informative","5","not_good"
"129","informative","4","not_okay"
"129","social","1","not_okay"
"129","social","5","not_amazing"
"129","social","3","not_good"
"129","social","2","yes_bad"
"129","social","4","not_amazing"
"129","both","3","not_okay"
"129","both","1","yes_bad"
"129","both","4","not_good"
"129","both","2","not_good"
"129","both","5","not_amazing"
"138","both","5","not_amazing"
"138","both","1","not_okay"
"138","both","2","not_okay"
"138","both","3","not_good"
"138","both","4","not_good"
"138","social","5","yes_terrible"
"138","social","4","yes_bad"
"138","social","3","yes_bad"
"138","social","1","yes_terrible"
"138","social","2","yes_bad"
"138","informative","5","not_good"
"138","informative","4","not_good"
"138","informative","2","not_bad"
"138","informative","3","not_okay"
"138","informative","1","not_terrible"
"144","informative","1","not_okay"
"144","informative","3","not_good"
"144","informative","4","not_amazing"
"144","informative","5","not_amazing"
"144","informative","2","yes_bad"
"144","both","2","yes_bad"
"144","both","3","not_okay"
"144","both","5","not_amazing"
"144","both","1","yes_amazing"
"144","both","4","not_good"
"144","social","1","yes_amazing"
"144","social","5","not_amazing"
"144","social","4","not_good"
"144","social","3","not_okay"
"144","social","2","yes_good"
"152","both","3","not_okay"
"152","both","4","not_amazing"
"152","both","1","yes_amazing"
"152","both","2","yes_good"
"152","both","5","not_amazing"
"152","informative","5","yes_terrible"
"152","informative","3","yes_bad"
"152","informative","1","not_good"
"152","informative","4","yes_amazing"
"152","informative","2","not_okay"
"152","social","4","not_amazing"
"152","social","5","not_amazing"
"152","social","3","not_good"
"152","social","2","not_amazing"
"152","social","1","not_good"
"155","both","4","not_good"
"155","both","5","not_amazing"
"155","both","1","not_okay"
"155","both","3","yes_bad"
"155","both","2","not_okay"
"155","social","3","not_amazing"
"155","social","1","not_amazing"
"155","social","2","not_amazing"
"155","social","4","not_amazing"
"155","social","5","not_amazing"
"155","informative","3","not_okay"
"155","informative","2","not_okay"
"155","informative","4","not_good"
"155","informative","5","not_amazing"
"155","informative","1","not_terrible"
"156","informative","4","not_good"
"156","informative","2","yes_bad"
"156","informative","1","yes_terrible"
"156","informative","5","not_good"
"156","informative","3","not_okay"
"156","both","5","not_amazing"
"156","both","2","not_okay"
"156","both","1","yes_terrible"
"156","both","3","not_good"
"156","both","4","not_good"
"156","social","5","not_amazing"
"156","social","3","not_amazing"
"156","social","2","not_amazing"
"156","social","4","not_amazing"
"156","social","1","yes_bad"
"159","social","5","not_amazing"
"159","social","2","yes_terrible"
"159","social","4","not_good"
"159","social","1","not_okay"
"159","social","3","not_okay"
"159","informative","1","not_terrible"
"159","informative","2","not_bad"
"159","informative","5","not_amazing"
"159","informative","3","yes_good"
"159","informative","4","not_good"
"159","both","2","yes_terrible"
"159","both","5","not_amazing"
"159","both","1","not_bad"
"159","both","4","not_good"
"159","both","3","not_okay"
"162","informative","4","not_good"
"162","informative","3","yes_bad"
"162","informative","1","not_terrible"
"162","informative","5","not_amazing"
"162","informative","2","yes_good"
"162","both","1","not_okay"
"162","both","3","not_good"
"162","both","2","yes_bad"
"162","both","5","not_amazing"
"162","both","4","not_good"
"162","social","2","not_okay"
"162","social","1","not_good"
"162","social","5","not_amazing"
"162","social","4","yes_bad"
"162","social","3","not_okay"
"164","both","5","not_good"
"164","both","1","yes_good"
"164","both","2","not_okay"
"164","both","4","not_good"
"164","both","3","not_okay"
"164","informative","5","not_amazing"
"164","informative","1","not_terrible"
"164","informative","2","not_bad"
"164","informative","4","not_good"
"164","informative","3","not_okay"
"164","social","1","not_good"
"164","social","5","not_amazing"
"164","social","3","not_good"
"164","social","2","not_good"
"164","social","4","not_amazing"
"174","informative","4","not_good"
"174","informative","1","not_okay"
"174","informative","3","not_okay"
"174","informative","2","not_okay"
"174","informative","5","not_amazing"
"174","social","4","not_good"
"174","social","5","not_amazing"
"174","social","3","not_good"
"174","social","2","not_okay"
"174","social","1","not_okay"
"174","both","2","not_okay"
"174","both","1","not_okay"
"174","both","4","not_good"
"174","both","5","not_amazing"
"174","both","3","not_good"
"181","both","1","not_okay"
"181","both","5","not_amazing"
"181","both","4","not_good"
"181","both","2","yes_bad"
"181","both","3","not_good"
"181","informative","5","not_good"
"181","informative","2","not_bad"
"181","informative","3","not_okay"
"181","informative","1","not_terrible"
"181","informative","4","not_good"
"181","social","3","not_amazing"
"181","social","5","not_amazing"
"181","social","2","not_good"
"181","social","1","not_amazing"
"181","social","4","not_amazing"
"184","informative","4","yes_bad"
"184","informative","5","not_okay"
"184","informative","1","not_terrible"
"184","informative","2","yes_terrible"
"184","informative","3","not_okay"
"184","both","3","not_okay"
"184","both","5","not_amazing"
"184","both","2","yes_terrible"
"184","both","4","not_good"
"184","both","1","yes_bad"
"184","social","4","not_amazing"
"184","social","5","yes_bad"
"184","social","2","not_good"
"184","social","3","not_amazing"
"184","social","1","yes_bad"
"185","both","4","not_good"
"185","both","3","not_okay"
"185","both","1","yes_good"
"185","both","5","not_amazing"
"185","both","2","yes_terrible"
"185","social","1","not_okay"
"185","social","3","not_good"
"185","social","2","not_okay"
"185","social","4","not_good"
"185","social","5","not_amazing"
"185","informative","3","not_good"
"185","informative","1","not_terrible"
"185","informative","4","not_good"
"185","informative","5","not_amazing"
"185","informative","2","not_okay"
"189","social","2","not_good"
"189","social","3","not_good"
"189","social","5","not_amazing"
"189","social","1","yes_bad"
"189","social","4","not_amazing"
"189","both","1","yes_terrible"
"189","both","3","not_okay"
"189","both","4","not_amazing"
"189","both","2","yes_bad"
"189","both","5","not_amazing"
"189","informative","2","yes_terrible"
"189","informative","4","not_good"
"189","informative","5","not_amazing"
"189","informative","1","not_terrible"
"189","informative","3","not_okay"
"190","both","1","not_okay"
"190","both","4","not_good"
"190","both","2","yes_bad"
"190","both","5","not_amazing"
"190","both","3","not_okay"
"190","informative","2","yes_bad"
"190","informative","4","not_good"
"190","informative","1","yes_terrible"
"190","informative","5","not_amazing"
"190","informative","3","not_good"
"190","social","5","not_amazing"
"190","social","2","yes_bad"
"190","social","4","not_good"
"190","social","1","not_okay"
"190","social","3","not_good"
"192","both","2","yes_bad"
"192","both","5","not_amazing"
"192","both","4","not_good"
"192","both","3","not_okay"
"192","both","1","yes_terrible"
"192","informative","2","yes_bad"
"192","informative","4","not_good"
"192","informative","3","not_okay"
"192","informative","1","yes_terrible"
"192","informative","5","not_amazing"
"192","social","5","not_amazing"
"192","social","1","not_okay"
"192","social","3","not_good"
"192","social","4","not_amazing"
"192","social","2","not_okay"
"193","social","2","not_good"
"193","social","3","not_good"
"193","social","1","yes_terrible"
"193","social","4","not_amazing"
"193","social","5","not_amazing"
"193","both","3","yes_bad"
"193","both","1","yes_amazing"
"193","both","4","not_amazing"
"193","both","2","yes_terrible"
"193","both","5","not_amazing"
"193","informative","4","not_good"
"193","informative","5","not_good"
"193","informative","3","not_okay"
"193","informative","2","yes_good"
"193","informative","1","not_terrible"
"197","informative","5","not_amazing"
"197","informative","2","yes_good"
"197","informative","4","not_good"
"197","informative","3","not_okay"
"197","informative","1","not_bad"
"197","social","2","yes_amazing"
"197","social","4","not_amazing"
"197","social","3","not_good"
"197","social","5","not_amazing"
"197","social","1","not_terrible"
"197","both","2","not_bad"
"197","both","3","not_okay"
"197","both","1","not_terrible"
"197","both","5","not_amazing"
"197","both","4","not_good"
"199","social","5","not_amazing"
"199","social","2","yes_good"
"199","social","4","not_good"
"199","social","3","not_okay"
"199","social","1","not_bad"
"199","both","3","not_good"
"199","both","1","yes_good"
"199","both","5","not_amazing"
"199","both","4","not_good"
"199","both","2","not_okay"
"199","informative","4","not_good"
"199","informative","3","not_good"
"199","informative","1","yes_good"
"199","informative","2","yes_good"
"199","informative","5","not_amazing"
